resource_type,current_handle,proposed_handle,current_url,new_url,redirect_required,swedish_detected,title,products_count,internal_references_impacted
product,lipo-bag-dji-mini-brandsaker-forvaring,lipo-bag-dji-mini-brandsaker-storage,/products/lipo-bag-dji-mini-brandsaker-forvaring,/products/lipo-bag-dji-mini-brandsaker-storage,YES,YES,Brandsäker DJI Mini Batteriväska för Säker Förvaring,,
product,osmo-action-skarmskydd-hardat-glas,osmo-action-skarmprotection-hardat-glas,/products/osmo-action-skarmskydd-hardat-glas,/products/osmo-action-skarmprotection-hardat-glas,YES,YES,Osmo Action Skärmskydd i Härdat Glas,,
product,dji-magnetfaste-kulled,dji-magnetmount-kulled,/products/dji-magnetfaste-kulled,/products/dji-magnetmount-kulled,YES,YES,Original Dual Direction Magnetiskt Kulledsfäste,,
product,skarmskydd-dji-osmo-film,skarmprotection-dji-osmo-film,/products/skarmskydd-dji-osmo-film,/products/skarmprotection-dji-osmo-film,YES,YES,Skärmskydd DJI Osmo Film – Optimalt Skydd för Din Kamera,,
product,skarmskydd-dji-osmo-nano-startrc-2pcs-hartdat-glas,skarmprotection-dji-osmo-nano-startrc-2pcs-hartdat-glas,/products/skarmskydd-dji-osmo-nano-startrc-2pcs-hartdat-glas,/products/skarmprotection-dji-osmo-nano-startrc-2pcs-hartdat-glas,YES,YES,DJI Osmo Nano STARTRC 2pcs - Skärmskydd i Härdat Glas för DJI Osmo,,
product,dji-mini-5-pro-hd-anti-scratch-skyddsfilm,dji-mini-5-pro-hd-anti-scratch-protectionsfilm,/products/dji-mini-5-pro-hd-anti-scratch-skyddsfilm,/products/dji-mini-5-pro-hd-anti-scratch-protectionsfilm,YES,YES,Skyddsfilm för DJI Mini 5 Pro HD Anti-Scratch,,
product,dji-osmo-magnetfaste-snabbfaste,dji-osmo-magnetmount-snabbmount,/products/dji-osmo-magnetfaste-snabbfaste,/products/dji-osmo-magnetmount-snabbmount,YES,YES,DJI Osmo Magnetfäste för Actionkameror,,
product,propeller-guard-snabbfaste-mavic-4-pro,propeller-guard-snabbmount-mavic-4-pro,/products/propeller-guard-snabbfaste-mavic-4-pro,/products/propeller-guard-snabbmount-mavic-4-pro,YES,YES,Propellerskydd med Snabbfäste för Mavic 4 Pro,,
product,forvaringslada-mavic-4-pro-stotsaker,storageslada-mavic-4-pro-stotsaker,/products/forvaringslada-mavic-4-pro-stotsaker,/products/storageslada-mavic-4-pro-stotsaker,YES,YES,Förvaringslåda Mavic - Stötsäker Förvaringslåda för DJI Mavic 4 Pro,,
product,forhojt-landningsstall-dji-mavic-4-pro,forhojt-landing-gear-dji-mavic-4-pro,/products/forhojt-landningsstall-dji-mavic-4-pro,/products/forhojt-landing-gear-dji-mavic-4-pro,YES,YES,Förhöjt Landningsställ för DJI Mavic 4 Pro,,
product,insta360-ace-pro-bur-skyddande-metallram,insta360-ace-pro-bur-protective-metallram,/products/insta360-ace-pro-bur-skyddande-metallram,/products/insta360-ace-pro-bur-protective-metallram,YES,YES,insta360 ace pro kamera action - Skyddsbur i Metall för Insta360 Ace,,
product,osmo-pocket-3-magnetiskt-faste-expanderbar-ryggkla,osmo-pocket-3-magnetiskt-mount-expanderbar-ryggkla,/products/osmo-pocket-3-magnetiskt-faste-expanderbar-ryggkla,/products/osmo-pocket-3-magnetiskt-mount-expanderbar-ryggkla,YES,YES,Osmo Pocket 3 magn expand - Magnetiskt Fäste med Ryggklämma för Osmo,,
product,magnetiskt-snabbfaste-actionkamera-dji-osmo,magnetiskt-snabbmount-actionkamera-dji-osmo,/products/magnetiskt-snabbfaste-actionkamera-dji-osmo,/products/magnetiskt-snabbmount-actionkamera-dji-osmo,YES,YES,Kamera 4k dji - Magnetiskt Snabbfäste för Actionkamera,,
product,dji-osmo-nano-magnetfaste-tvaklo-faste,dji-osmo-nano-magnetmount-tvaklo-mount,/products/dji-osmo-nano-magnetfaste-tvaklo-faste,/products/dji-osmo-nano-magnetmount-tvaklo-mount,YES,YES,DJI Osmo Nano Magnetic - DJI Osmo Nano Magnetiskt Snabbfäste,,
product,landningsstall-dji-mavic-4-pro,landing-gear-dji-mavic-4-pro,/products/landningsstall-dji-mavic-4-pro,/products/landing-gear-dji-mavic-4-pro,YES,YES,Landningsställ DJI Mavic 4 Pro - BRDRC Höjdökande Stativ,,
product,yelangu-mx5s-mikrofonset-tradlost,yelangu-mx5s-microphoneset-wirelesst,/products/yelangu-mx5s-mikrofonset-tradlost,/products/yelangu-mx5s-microphoneset-wirelesst,YES,YES,YELANGU MX5S Dual-Channel 2.4GHz Wireless Microphone System with 2 Transmitters and Receiver,,
product,sdrd-sd-08-tradlos-karaokemikrofon,sdrd-sd-08-wireless-karaokemicrophone,/products/sdrd-sd-08-tradlos-karaokemikrofon,/products/sdrd-sd-08-wireless-karaokemicrophone,YES,YES,SDRD SD-08 Trådlös Karaokemikrofon med Dubbla Högtalare,,
product,boya-by-v01-mikrofon,boya-by-v01-microphone,/products/boya-by-v01-mikrofon,/products/boya-by-v01-microphone,YES,YES,BOYA BY-V01 mikrofon - BOYA BY-V01 Stereomikrofon,,
product,usb-mikrofon-digital-ljudingang,usb-microphone-digital-audioingang,/products/usb-mikrofon-digital-ljudingang,/products/usb-microphone-digital-audioingang,YES,YES,USB Mikrofon för Digital Ljudinspelning,,
product,deity-v-mic-d3-mikrofon,deity-v-mic-d3-microphone,/products/deity-v-mic-d3-mikrofon,/products/deity-v-mic-d3-microphone,YES,YES,Deity V-Mic D3 Mikrofon för Professionell Ljudupptagning,,
product,8-pin-myggmikrofon-tradlos-livesandning,8-pin-myggmicrophone-wireless-livesandning,/products/8-pin-myggmikrofon-tradlos-livesandning,/products/8-pin-myggmicrophone-wireless-livesandning,YES,YES,8-pin Myggmikrofon för Professionell Ljudinspelning,,
product,deity-v-mic-d3-pro-mikrofon,deity-v-mic-d3-pro-microphone,/products/deity-v-mic-d3-pro-mikrofon,/products/deity-v-mic-d3-pro-microphone,YES,YES,Deity V-Mic D3 Pro Riktad Kondensatormikrofon,,
product,boya-by-um4-mikrofon,boya-by-um4-microphone,/products/boya-by-um4-mikrofon,/products/boya-by-um4-microphone,YES,YES,BOYA BY-UM4 Mikrofon: Ljudkvalitet för Mobilen,,
product,saramonic-smartmic5-di-lang-enkelriktad-mikrofon,saramonic-smartmic5-di-lang-enkelriktad-microphone,/products/saramonic-smartmic5-di-lang-enkelriktad-mikrofon,/products/saramonic-smartmic5-di-lang-enkelriktad-microphone,YES,YES,Saramonic SmartMic5 Di – Extern Mikrofon för Lightning,,
product,ap031-lavaliermikrofon-mobil,ap031-lavaliermicrophone-mobil,/products/ap031-lavaliermikrofon-mobil,/products/ap031-lavaliermicrophone-mobil,YES,YES,"AP031-2 3 in 1 Noise Reduction Lavalier Wireless Microphone with Mic, AP031-2",,
product,yelangu-my2-myggmikrofon,yelangu-my2-myggmicrophone,/products/yelangu-my2-myggmikrofon,/products/yelangu-my2-myggmicrophone,YES,YES,YELANGU MY2 Myggmikrofon för Mobil och Kamera,,
product,tradlos-lavalier-mikrofon-ep033t-8-pin-interface,wireless-lavalier-microphone-ep033t-8-pin-interface,/products/tradlos-lavalier-mikrofon-ep033t-8-pin-interface,/products/wireless-lavalier-microphone-ep033t-8-pin-interface,YES,YES,EP033T 8 Pin Interface - EP033T Trådlös Lavalier Mikrofon med 8 Pin,,
product,puluz-iphone-double-tradlos-lavalier-mikrofon,puluz-iphone-double-wireless-lavalier-microphone,/products/puluz-iphone-double-tradlos-lavalier-mikrofon,/products/puluz-iphone-double-wireless-lavalier-microphone,YES,YES,"PULUZ Wireless Lavalier Noise Reduction Reverb Microphones for iPhone / iPad, 8-Pin Receiver Dual Microphones, 8-Pin Receiver and Dual Microphones",,
product,dji-rc-pro-2-skarmskydd-hartat-glas,dji-rc-pro-2-skarmprotection-hartat-glas,/products/dji-rc-pro-2-skarmskydd-hartat-glas,/products/dji-rc-pro-2-skarmprotection-hartat-glas,YES,YES,DJI RC Pro 2 skärmskydd - Härdat Skärmskydd för DJI,,
product,yelangu-mic10-shotgun-mikrofon-for-video,yelangu-mic10-shotgun-microphone-for-video,/products/yelangu-mic10-shotgun-mikrofon-for-video,/products/yelangu-mic10-shotgun-microphone-for-video,YES,YES,YELANGU MIC10 Shotgun Mikrofon för Video och Intervjuer,,
product,xtuga-iem1200-tradlos-mottagare-scen,xtuga-iem1200-wireless-mottagare-scen,/products/xtuga-iem1200-tradlos-mottagare-scen,/products/xtuga-iem1200-wireless-mottagare-scen,YES,YES,XTUGA IEM1200 mottagare - XTUGA IEM1200 Trådlös Mottagare för Scen,,
product,xiaomi-bluetooth-mikrofon,xiaomi-bluetooth-microphone,/products/xiaomi-bluetooth-mikrofon,/products/xiaomi-bluetooth-microphone,YES,YES,Xiaomi Bluetooth Mikrofon för Kristallklart Ljud,,
product,m30-shotgun-mikrofon-kondensor-camera-mobil,m30-shotgun-microphone-kondensor-camera-mobil,/products/m30-shotgun-mikrofon-kondensor-camera-mobil,/products/m30-shotgun-microphone-kondensor-camera-mobil,YES,YES,M30 Shotgun Mikrofon för Kamera och Mobil,,
product,tradlos-usb-c-lavalier-mikrofon-ep033t,wireless-usb-c-lavalier-microphone-ep033t,/products/tradlos-usb-c-lavalier-mikrofon-ep033t,/products/wireless-usb-c-lavalier-microphone-ep033t,YES,YES,EP033T USB-C / Type-C - EP033T USB-C Trådlös Lavalier Mikrofon,,
product,mini-tradlos-mygga-usb-c-lavalier-mikrofon,mini-wireless-mygga-usb-c-lavalier-microphone,/products/mini-tradlos-mygga-usb-c-lavalier-mikrofon,/products/mini-wireless-mygga-usb-c-lavalier-microphone,YES,YES,Mini Trådlös Mygga USB-C för Mobil och Surfplatta,,
product,puluz-vlogg-mikrofon-3-5mm-stereo,puluz-vlogg-microphone-3-5mm-stereo,/products/puluz-vlogg-mikrofon-3-5mm-stereo,/products/puluz-vlogg-microphone-3-5mm-stereo,YES,YES,PULUZ Vlogg Mikrofon 3.5mm för Professionellt Ljud,,
product,lavalier-mikrofon-8-pin-tradlos,lavalier-microphone-8-pin-wireless,/products/lavalier-mikrofon-8-pin-tradlos,/products/lavalier-microphone-8-pin-wireless,YES,YES,LT07 8 Pin Interface Mini - Trådlös Lavalier-mikrofon LT07,,
product,yanmai-x2-brusreducerande-mikrofon-inspelningsset,yanmai-x2-brusreducerande-microphone-inspelningsset,/products/yanmai-x2-brusreducerande-mikrofon-inspelningsset,/products/yanmai-x2-brusreducerande-microphone-inspelningsset,YES,YES,Yanmai X2 Brusreducerande Mikrofonset för Inspelning,,
product,aputure-v-mic-d1-mikrofon,aputure-v-mic-d1-microphone,/products/aputure-v-mic-d1-mikrofon,/products/aputure-v-mic-d1-microphone,YES,YES,"Aputure V-MIC D1 Directional Condenser Shotgun Microphone, Support 360 Degree Pan / 180 Degree Tilt",,
product,xtuga-iem1200-10-tradlost-in-ear-monitorsystem,xtuga-iem1200-10-wirelesst-in-ear-monitorsystem,/products/xtuga-iem1200-10-tradlost-in-ear-monitorsystem,/products/xtuga-iem1200-10-wirelesst-in-ear-monitorsystem,YES,YES,XTUGA IEM1200 10 Trådlöst Monitorsystem för Scen,,
product,takstar-sgc-598-mikrofon-dslr-camera,takstar-sgc-598-microphone-dslr-camera,/products/takstar-sgc-598-mikrofon-dslr-camera,/products/takstar-sgc-598-microphone-dslr-camera,YES,YES,TAKSTAR SGC-598 Professional Photography Interview Dedicated Microphone for DSLR & DV Camcorder,,
product,yanmai-t1-gamingmikrofon-rgb-usb-c,yanmai-t1-gamingmicrophone-rgb-usb-c,/products/yanmai-t1-gamingmikrofon-rgb-usb-c,/products/yanmai-t1-gamingmicrophone-rgb-usb-c,YES,YES,Yanmai T1 Gamingmikrofon med RGB och USB-C,,
product,sgc-598-kameramikrofon-dslr-videokamera,sgc-598-kameramicrophone-dslr-videokamera,/products/sgc-598-kameramikrofon-dslr-videokamera,/products/sgc-598-kameramicrophone-dslr-videokamera,YES,YES,SGC-598 kameramikrofon - SGC-598 Professionell Kameramikrofon,,
product,tradlos-lavalier-usb-c-mikrofon,wireless-lavalier-usb-c-microphone,/products/tradlos-lavalier-usb-c-mikrofon,/products/wireless-lavalier-usb-c-microphone,YES,YES,Trådlös Lavalier USB-C Mikrofon för Mobil,,
product,debo-ys-8-professionell-kameramikrofon,debo-ys-8-professionell-kameramicrophone,/products/debo-ys-8-professionell-kameramikrofon,/products/debo-ys-8-professionell-kameramicrophone,YES,YES,DEBO YS-8 Professionell - DEBO YS-8 Professionell Kameramikrofon,,
product,xtuga-iem1200-tradlost-in-ear-system-4-mottagare,xtuga-iem1200-wirelesst-in-ear-system-4-mottagare,/products/xtuga-iem1200-tradlost-in-ear-system-4-mottagare,/products/xtuga-iem1200-wirelesst-in-ear-system-4-mottagare,YES,YES,XTUGA IEM1200 4 mottagare - XTUGA IEM1200 Trådlöst In-Ear System,,
product,yanmai-x1-studiomikrofon-vikbar-usb-kondensator,yanmai-x1-studiomicrophone-vikbar-usb-kondensator,/products/yanmai-x1-studiomikrofon-vikbar-usb-kondensator,/products/yanmai-x1-studiomicrophone-vikbar-usb-kondensator,YES,YES,Yanmai X1 studiomikrofon - Yanmai X1 Professionell Studiomikrofon,,
product,usb-kondensatormikrofon-dator-inspelning,usb-kondensatormicrophone-dator-inspelning,/products/usb-kondensatormikrofon-dator-inspelning,/products/usb-kondensatormicrophone-dator-inspelning,YES,YES,"USB Condenser Microphone with Cable for Computer PC Desktop Laptop Notebook Cable Recording Gaming Podcasting, Black",,
product,mamen-kt-w1-kameramikrofon,mamen-kt-w1-kameramicrophone,/products/mamen-kt-w1-kameramikrofon,/products/mamen-kt-w1-kameramicrophone,YES,YES,"MAMEN KT-W1 Live Single-Reverse Camera Microphone, Specification:, 1 in 1, 2 in 1",,
product,tradlos-mikrofon-headset-asing-wm03,wireless-microphone-headset-asing-wm03,/products/tradlos-mikrofon-headset-asing-wm03,/products/wireless-microphone-headset-asing-wm03,YES,YES,ASiNG WM03 Trådlös Mikrofon Headset,,
product,lavalier-mikrofon-rode-wireless-go-1-5m,lavalier-microphone-rode-wireless-go-1-5m,/products/lavalier-mikrofon-rode-wireless-go-1-5m,/products/lavalier-microphone-rode-wireless-go-1-5m,YES,YES,röde lavalier go - Lavalier Mikrofon för Röde Wireless Go,,
product,tradlos-lavalier-mikrofon,wireless-lavalier-microphone,/products/tradlos-lavalier-mikrofon,/products/wireless-lavalier-microphone,YES,YES,Professionell Trådlös Lavalier Mikrofon för Inspelning,,
product,xtuga-rw2080-mottagare-tradlos-scenmonitor,xtuga-rw2080-mottagare-wireless-scenmonitor,/products/xtuga-rw2080-mottagare-tradlos-scenmonitor,/products/xtuga-rw2080-mottagare-wireless-scenmonitor,YES,YES,"XTUGA RW2080 UHF Wireless Stage Singer In-Ear Monitor System Single BodyPack Receiver, RW2080 Receiver Bodypack",,
product,xtuga-iem1200-tradlost-in-ear-monitor-system,xtuga-iem1200-wirelesst-in-ear-monitor-system,/products/xtuga-iem1200-tradlost-in-ear-monitor-system,/products/xtuga-iem1200-wirelesst-in-ear-monitor-system,YES,YES,XTUGA IEM1200 Trådlöst Monitorsystem för Scen,,
product,xtuga-iem1200-tradlos-in-ear-monitor-8-mottagare,xtuga-iem1200-wireless-in-ear-monitor-8-mottagare,/products/xtuga-iem1200-tradlos-in-ear-monitor-8-mottagare,/products/xtuga-iem1200-wireless-in-ear-monitor-8-mottagare,YES,YES,XTUGA IEM1200 Trådlös In-ear Monitor 8 Mottagare,,
product,sf-690-karaokemikrofon-mobil-inspelning,sf-690-karaokemicrophone-mobil-inspelning,/products/sf-690-karaokemikrofon-mobil-inspelning,/products/sf-690-karaokemicrophone-mobil-inspelning,YES,YES,SF-690 Karaokemikrofon för Mobil Inspelning,,
product,yelangu-mic11-mikrofon-camera-mobil,yelangu-mic11-microphone-camera-mobil,/products/yelangu-mic11-mikrofon-camera-mobil,/products/yelangu-mic11-microphone-camera-mobil,YES,YES,YELANGU MIC11 Mikrofon för Kamera och Mobil,,
product,yelangu-mx5-2-4g-tradlos-mikrofon,yelangu-mx5-2-4g-wireless-microphone,/products/yelangu-mx5-2-4g-tradlos-mikrofon,/products/yelangu-mx5-2-4g-wireless-microphone,YES,YES,Trådlös mikrofon YELANGU - YELANGU MX5 Trådlös Mikrofon,,
product,yelangu-usb-c-mikrofon,yelangu-usb-c-microphone,/products/yelangu-usb-c-mikrofon,/products/yelangu-usb-c-microphone,YES,YES,YELANGU USB-C Mikrofon för Mobil – Brusreducerande,,
product,yelangu-my3-lavalier-mikrofon-type-c,yelangu-my3-lavalier-microphone-type-c,/products/yelangu-my3-lavalier-mikrofon-type-c,/products/yelangu-my3-lavalier-microphone-type-c,YES,YES,YELANGU MY3 Lavalier Mikrofon för Mobiltelefon,,
product,gk-skrivbordsmikrofon-3-5mm-kabelansluten-dual-m,gk-skrivbordsmicrophone-3-5mm-cableansluten-dual-m,/products/gk-skrivbordsmikrofon-3-5mm-kabelansluten-dual-m,/products/gk-skrivbordsmicrophone-3-5mm-cableansluten-dual-m,YES,YES,GK Desktop 3.5mm Wired Dual - GK Skrivbordsmikrofon med Dubbla,,
product,karaoke-mikrofon-mobil,karaoke-microphone-mobil,/products/karaoke-mikrofon-mobil,/products/karaoke-microphone-mobil,YES,YES,Karaoke Mikrofon Mobil – Din Mobilstudio,,
product,mavic-4-pro-rc-2-bag-stottatalig-forvaring,mavic-4-pro-rc-2-bag-stottatalig-storage,/products/mavic-4-pro-rc-2-bag-stottatalig-forvaring,/products/mavic-4-pro-rc-2-bag-stottatalig-storage,YES,YES,Mavic 4 Pro RC 2 Väska för Optimalt Drönarskydd,,
product,kondensatormikrofon-faste-metall,kondensatormicrophone-mount-metall,/products/kondensatormikrofon-faste-metall,/products/kondensatormicrophone-mount-metall,YES,YES,"Condenser Microphone 50mm Metal Shockproof Mount Holder, 50mm",,
product,yanmai-sf-900-studiomikrofon-with-tripod,yanmai-sf-900-studiomicrophone-with-tripod,/products/yanmai-sf-900-studiomikrofon-with-tripod,/products/yanmai-sf-900-studiomicrophone-with-tripod,YES,YES,Yanmai SF-900 Multi-function Four Directivity Studio Recording Condenser Microphone with Desktop Stand,,
product,lavalier-mikrofon-yc-lm10,lavalier-microphone-yc-lm10,/products/lavalier-mikrofon-yc-lm10,/products/lavalier-microphone-yc-lm10,YES,YES,"YICHUANG YC-LM10 USB-C / Type-C Intelligent Noise Reduction Condenser Lavalier Microphone, Cable Length: 1.5m, YC-LM10",,
product,yichuang-lavalier-mikrofon-yc-vm20,yichuang-lavalier-microphone-yc-vm20,/products/yichuang-lavalier-mikrofon-yc-vm20,/products/yichuang-lavalier-microphone-yc-vm20,YES,YES,Yichuang Lavalier Mikrofon YC-VM20 för Videoinspelning,,
product,yichuang-vm100-mikrofon-brusreducering,yichuang-vm100-microphone-brusreducering,/products/yichuang-vm100-mikrofon-brusreducering,/products/yichuang-vm100-microphone-brusreducering,YES,YES,Yichuang VM100 Mikrofon för Kristallklart Ljud,,
product,hot-shoe-adapter-ring-mikrofonfaste-zhiyun-smooth,hot-shoe-adapter-ring-microphonemount-zhiyun-smooth,/products/hot-shoe-adapter-ring-mikrofonfaste-zhiyun-smooth,/products/hot-shoe-adapter-ring-microphonemount-zhiyun-smooth,YES,YES,Hot Shoe Adapter för Mikrofon till Zhiyun Smooth,,
product,mini-mikrofon-3-5mm-bojbar-mk5,mini-microphone-3-5mm-bojbar-mk5,/products/mini-mikrofon-3-5mm-bojbar-mk5,/products/mini-microphone-3-5mm-bojbar-mk5,YES,YES,Böjbar Mini Mikrofon 3.5mm för Mobil och Dator,,
product,mk-5-mini-mikrofon-3-5mm-mono,mk-5-mini-microphone-3-5mm-mono,/products/mk-5-mini-mikrofon-3-5mm-mono,/products/mk-5-mini-microphone-3-5mm-mono,YES,YES,MK-5 Mini Mikrofon 3.5mm Mono med Guldkontakt,,
product,mk-5-stereo-mikrofon-3-5mm-guldplaterad-plugg-mobi,mk-5-stereo-microphone-3-5mm-guldplaterad-plugg-mobi,/products/mk-5-stereo-mikrofon-3-5mm-guldplaterad-plugg-mobi,/products/mk-5-stereo-microphone-3-5mm-guldplaterad-plugg-mobi,YES,YES,"MK-5 Stereo 3.5mm Gold Plated Plug Live Mobile Phone Tablet Laptop Mini Bend Microphone, Stereo",,
product,halsbandsmikrofon-mk-7-3-5mm-vinklad-kontakt,halsbandsmicrophone-mk-7-3-5mm-vinklad-contact,/products/halsbandsmikrofon-mk-7-3-5mm-vinklad-kontakt,/products/halsbandsmicrophone-mk-7-3-5mm-vinklad-contact,YES,YES,"MK-7 3.5mm Elbow Head Handheld Loudspeaker Neck-mounted Microphone with Lanyard, Length: 1m",,
product,silikonskal-insta360-x5-protection,silicone-case-insta360-x5-protection,/products/silikonskal-insta360-x5-protection,/products/silicone-case-insta360-x5-protection,YES,YES,Insta360 X5 skydd - Silikonskal för Insta360 X5 – Perfekt Skydd,,
product,extern-bil-gps-mikrofon,extern-bil-gps-microphone,/products/extern-bil-gps-mikrofon,/products/extern-bil-gps-microphone,YES,YES,"ZJ010MR Mono 2.5mm Angle Head Plug Car Navigation GPS Speaker External Paste Bluetooth Microphone, Length: 3m, 2.5mm",,
product,rodd-nb-108-karaoke-mikrofon-tripod,rodd-nb-108-karaoke-microphone-tripod,/products/rodd-nb-108-karaoke-mikrofon-tripod,/products/rodd-nb-108-karaoke-microphone-tripod,YES,YES,RODD NB-108 Karaoke Mikrofon Stativ för Telefon,,
product,zj010mr-mono-3-5mm-vinklad-kontakt,zj010mr-mono-3-5mm-vinklad-contact,/products/zj010mr-mono-3-5mm-vinklad-kontakt,/products/zj010mr-mono-3-5mm-vinklad-contact,YES,YES,"ZJ010MR Mono 3.5mm Angle Head Plug Car Navigation GPS Speaker External Paste Bluetooth Microphone, Length: 3m, 3.5mm",,
product,extern-mikrofon-bilnavigering-3m,extern-microphone-bilnavigering-3m,/products/extern-mikrofon-bilnavigering-3m,/products/extern-microphone-bilnavigering-3m,YES,YES,"ZJ015MR RCA Lotus Plug Car Navigation DVD External Paste Microphone, Length: 3m, RCA Lotus Plug",,
